id,carat,cut,color,clarity,depth,table,x,y,z,price
10847,0.7,Good,E,SI2,56.9,61.0,5.85,5.9,3.34,1793
753,1.01,Premium,G,SI2,62.4,58.0,6.41,6.38,3.99,4442
510,1.1,Very Good,F,VS2,,59.0,6.56,6.6,4.08,6708
22108,0.72,Ideal,G,SI2,61.8,57.0,5.73,5.69,3.53,1866
22067,1.07,Premium,G,VS2,62.2,58.0,6.54,6.48,4.05,6040
16659,0.41,Very Good,E,SI1,60.5,61.0,4.78,4.8,2.9,755
23597,1.6,Premium,H,SI1,62.1,60.0,7.54,7.49,4.66,9017
8564,1.04,Premium,F,SI1,62.5,60.0,6.46,6.43,4.03,5724
13177,0.3,Ideal,I,VVS2,62.8,57.0,4.26,4.28,2.68,507
14856,0.91,Very Good,I,VVS2,63.5,59.0,6.1,6.06,3.86,3618
14893,0.7,Very Good,F,SI2,62.8,56.0,5.64,5.69,3.56,2092
14974,1.41,Premium,G,SI1,62.1,59.0,7.23,7.13,4.46,8572
8655,1.51,Premium,G,VS2,61.2,61.0,7.44,7.33,4.52,13194
18694,1.01,Ideal,H,SI1,62.6,55.0,6.44,6.38,4.01,4965
2259,2.09,Very Good,H,SI1,61.1,56.0,8.23,8.3,5.05,18392
1956,0.3,Ideal,D,VS2,62.5,57.0,4.29,4.25,2.67,911
595,0.4,Very Good,D,VS1,62.9,55.0,4.73,4.77,2.99,1004
20252,0.72,Very Good,G,VS2,63.1,57.0,5.74,5.71,3.61,2732
25877,1.29,Premium,G,VS2,58.7,58.0,7.27,7.11,4.22,8842
19196,1.2,Ideal,F,VS2,62.6,56.0,6.78,6.73,4.23,8486
13415,0.34,Ideal,F,SI2,61.9,54.0,4.51,4.53,2.8,426
5145,1.2,Very Good,E,SI1,61.0,58.0,6.83,6.88,4.18,6809
10204,0.33,Ideal,E,VS2,60.6,55.0,4.5,4.48,2.72,928
14894,0.33,Premium,G,SI2,59.4,59.0,4.52,4.5,2.68,557
14689,0.41,Very Good,F,SI1,63.1,56.0,4.73,4.69,2.97,878
4758,1.0,Very Good,F,VS2,61.1,60.0,6.4,6.46,3.93,7343
8827,0.7,Premium,H,VS2,61.0,59.0,5.72,5.65,3.47,2251
21367,0.24,Premium,E,VVS1,60.6,59.0,4.02,4.0,2.43,668
8472,1.0,Fair,E,SI2,66.6,59.0,6.07,6.01,4.02,3136
8765,0.75,Ideal,G,VVS2,61.3,55.0,5.85,5.89,3.59,3525
15533,0.41,Ideal,G,VS1,60.8,57.0,4.8,4.84,2.93,899
9714,0.33,Very Good,G,VVS1,61.4,60.0,4.39,4.44,2.71,868
1803,1.22,Premium,G,SI1,60.7,59.0,6.92,6.96,4.21,6492
7617,0.91,Very Good,E,SI2,63.8,60.0,6.05,6.09,3.87,3751
25215,1.02,Good,H,SI1,57.1,61.0,6.66,6.57,3.78,4167
3067,1.01,Very Good,E,VVS1,63.2,54.0,6.41,6.31,4.02,10498
16884,0.91,Good,F,VS1,63.1,59.0,6.14,6.19,3.89,4502
25114,1.13,Ideal,F,SI2,61.8,56.0,6.69,6.73,4.15,4984
21494,0.5,Very Good,G,VVS2,61.6,58.0,5.07,5.09,3.13,1784
11992,0.34,Ideal,G,VS2,61.8,56.0,4.48,4.52,2.78,596
7325,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,7140
15336,0.32,Ideal,H,VS1,61.8,55.0,4.42,4.41,2.73,720
18254,0.91,Very Good,D,SI2,61.5,56.0,6.22,6.27,3.84,4123
7480,0.34,Premium,E,VS2,61.0,59.0,4.48,4.51,2.74,745
12146,1.02,Very Good,F,VS2,59.4,58.0,6.52,6.62,3.9,6479
21187,0.4,Premium,F,VS1,61.5,59.0,4.76,4.71,2.91,1050
17676,1.13,Premium,J,VS1,61.1,59.0,6.74,6.67,4.1,4873
3907,0.29,Ideal,I,VS1,61.7,56.0,4.22,4.27,2.62,444
21360,2.54,Ideal,G,SI2,62.7,56.0,8.75,8.67,5.46,17339
20652,0.3,Premium,F,VS1,61.0,58.0,4.33,4.36,2.65,570
6831,2.13,Very Good,G,SI2,61.5,57.0,8.27,8.34,5.11,15454
17672,0.66,Very Good,E,SI2,61.3,57.2,5.59,5.66,3.45,1769
11108,0.47,Very Good,E,VS2,62.6,57.0,4.92,4.95,3.09,1320
16238,0.95,Ideal,E,VS1,61.5,57.0,6.28,6.3,3.87,5983
5585,0.59,Very Good,H,SI1,62.8,56.0,5.35,5.38,3.37,1283
26108,0.31,Ideal,H,VVS1,61.6,55.0,4.35,4.38,2.69,707
24472,0.51,Ideal,E,VS1,62.7,56.0,5.1,5.14,3.21,1636
7139,0.36,Ideal,H,VVS1,62.0,54.8,4.57,4.59,2.84,764
5076,0.4,Very Good,I,VS1,63.5,55.0,4.71,4.67,2.98,882
24975,1.03,Very Good,F,VVS2,61.5,55.0,6.48,6.57,4.01,8998
18465,0.56,Ideal,H,VS2,61.2,57.0,5.29,5.33,3.25,1388
25314,1.25,Ideal,H,SI2,62.2,55.4,6.89,6.94,4.29,5932
16526,0.41,Good,F,VVS2,63.6,56.0,4.72,4.68,2.99,1064
12118,1.31,Very Good,H,SI2,61.7,59.0,6.96,7.01,4.31,6263
23891,0.51,Premium,E,SI1,62.4,59.0,5.07,5.12,3.18,1381
11984,2.01,Ideal,I,SI1,62.4,54.0,8.04,7.96,5.0,12617
4996,1.2,Premium,I,SI2,60.0,58.0,6.91,6.93,4.15,4989
15773,1.25,Ideal,G,VS2,61.5,58.0,6.88,6.93,4.25,9282
2236,0.3,Ideal,F,IF,61.1,58.0,4.32,4.36,2.65,886
15480,0.32,Premium,I,VVS1,63.0,58.0,4.38,4.32,2.74,756
17697,1.13,Premium,H,SI1,61.4,59.0,6.73,6.68,4.12,5338
26248,1.22,Premium,E,SI2,61.5,58.0,6.84,6.86,4.21,6012
15150,1.5,Very Good,I,SI2,63.2,52.0,7.28,7.24,4.59,6115
2453,0.32,Premium,H,VVS2,61.0,58.0,4.44,4.41,2.7,828
19944,0.3,Very Good,H,VVS1,63.1,54.0,4.34,4.28,2.72,819
11324,0.76,Ideal,D,VS1,61.3,57.0,5.87,5.9,3.61,4229
24497,0.56,Ideal,I,VVS1,,55.0,5.33,5.37,3.29,1616
17167,2.02,Fair,G,I1,68.0,55.0,7.77,7.72,5.27,6346
9616,0.7,Premium,H,SI1,61.1,58.0,5.73,5.69,3.49,2383
6772,1.08,Very Good,H,VVS1,63.1,57.0,6.57,6.52,4.13,6623
14812,0.78,Ideal,F,SI2,60.6,55.0,5.99,6.0,3.63,2365
5349,1.0,Ideal,I,SI2,58.8,55.0,6.53,6.46,3.82,3629
4941,0.31,Ideal,I,VS1,61.7,55.0,4.36,4.39,2.7,424
26179,0.41,Ideal,G,IF,61.0,57.0,4.79,4.81,2.93,1367
22909,0.52,Ideal,E,VS2,61.0,55.0,5.2,5.26,3.19,1651
14138,0.72,Premium,D,SI1,63.0,57.0,5.74,5.69,3.6,2567
10457,1.11,Ideal,H,SI1,61.0,56.0,6.74,6.7,4.1,5315
3094,2.02,Very Good,J,SI1,63.0,56.0,7.95,8.01,5.03,12267
8139,0.31,Ideal,F,VS2,61.8,56.0,4.33,4.37,2.69,625
4834,0.36,Very Good,F,SI1,60.3,58.0,4.6,4.65,2.79,600
16610,0.65,Very Good,D,VS1,60.8,57.2,5.55,5.63,3.4,2752
908,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,15426
9173,0.93,Fair,H,SI1,64.6,58.0,6.13,6.07,3.94,3750
15953,0.31,Ideal,E,VS2,62.0,56.0,4.34,4.37,2.7,680
23402,0.53,Ideal,E,VS2,62.0,55.0,5.17,5.21,3.22,1607
2029,0.54,Good,H,SI1,63.3,57.0,5.15,5.22,3.28,1154
7421,0.72,Very Good,G,VS2,62.5,59.0,5.69,5.71,3.56,2728
20236,0.31,Ideal,E,VS2,62.8,57.0,4.37,4.33,2.73,872
23860,1.7,Premium,I,SI2,61.7,56.0,7.66,7.57,4.7,7140
18629,0.26,Ideal,H,SI1,,54.0,4.1,4.13,2.56,397
11060,1.69,Very Good,E,VS2,,58.0,7.52,7.6,4.74,17803
11563,0.56,Premium,F,VS2,,57.0,5.39,5.35,3.26,2318
13714,0.66,Good,G,VS1,59.6,60.2,5.66,5.71,3.38,2275
7415,0.35,Premium,E,VVS1,61.0,58.0,4.52,4.56,2.77,1044
15944,2.13,Premium,H,SI2,62.3,57.0,8.24,8.16,5.11,17073
17477,0.4,Ideal,I,VS2,61.7,57.0,4.73,4.77,2.93,770
2805,1.53,Fair,J,VS2,64.7,58.0,7.24,7.22,4.68,6659
17997,0.58,Ideal,I,VS2,62.0,54.0,5.35,5.39,3.33,1279
12391,0.73,Good,F,SI2,58.1,62.0,5.92,5.93,3.44,2191
21064,1.0,Ideal,F,SI1,61.5,57.0,6.41,6.46,3.96,5197
8976,0.3,Very Good,H,VS2,63.5,54.0,4.3,4.27,2.72,608
19462,1.12,Fair,G,VS1,64.8,56.0,6.48,6.52,4.21,5487
6649,0.36,Ideal,G,VS1,61.1,55.0,4.63,4.66,2.84,746
8401,1.51,Premium,E,VS2,62.2,59.0,7.31,7.36,4.56,14171
1919,0.45,Ideal,G,IF,61.7,55.0,4.93,4.96,3.05,1548
11274,0.43,Premium,F,SI2,61.8,57.0,4.88,4.83,3.0,871
5889,0.39,Ideal,E,VS2,60.4,56.0,4.73,4.7,2.85,985
8793,1.14,Very Good,F,VS2,58.3,60.0,6.87,6.91,4.02,7293
975,1.19,Ideal,I,IF,61.7,56.0,6.78,6.81,4.19,7207
497,0.4,Ideal,F,SI1,62.1,57.0,4.69,4.65,2.9,882
13631,0.82,Very Good,J,SI1,,57.0,5.88,5.94,3.72,2313
2138,0.7,Good,I,VS1,63.2,55.0,5.58,5.63,3.54,2274
17152,0.58,Very Good,D,VS2,60.2,57.0,5.41,5.45,3.27,1977
4726,0.42,Ideal,G,SI1,62.0,54.0,4.85,4.82,3.0,799
5294,0.72,Ideal,I,VS2,61.8,55.0,5.75,5.78,3.56,2650
19425,0.7,Ideal,F,VS2,61.8,54.0,5.68,5.71,3.52,2671
13512,0.51,Ideal,G,VVS2,62.6,57.0,5.12,5.1,3.2,1974
21595,1.07,Premium,G,VS2,60.5,56.0,6.71,6.64,4.04,6471
25231,0.65,Premium,E,SI1,58.5,58.0,5.68,5.64,3.31,1708
11848,0.3,Premium,G,VVS2,62.9,55.0,4.28,4.24,2.68,878
18570,0.3,Very Good,H,VS2,62.5,58.0,4.26,4.28,2.67,473
21285,1.06,Premium,F,SI2,62.6,59.0,6.51,6.47,4.06,3901
7776,0.3,Premium,E,SI1,59.5,58.0,4.39,4.42,2.62,526
25682,1.03,Ideal,F,VVS2,62.0,56.0,6.48,6.45,4.01,9413
7234,0.61,Ideal,H,VS2,62.0,53.0,5.47,5.49,3.4,1591
7937,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1356
25740,0.35,Very Good,E,SI1,62.7,57.0,4.47,4.52,2.82,614
2775,1.31,Premium,J,SI1,59.6,59.0,7.16,7.13,4.26,5876
332,0.7,Ideal,H,VS2,62.4,58.0,5.67,5.71,3.55,2429
556,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10098
19203,0.31,Ideal,D,VVS2,61.6,56.0,4.34,4.38,2.69,766
21465,0.35,Premium,H,VVS2,61.9,58.0,4.5,4.54,2.8,706
9001,2.07,Ideal,I,SI2,62.0,55.0,8.22,8.12,5.07,16337
1246,1.7,Ideal,F,VS2,62.3,56.0,7.61,7.65,4.75,17892
18908,0.72,Fair,F,VS2,55.4,64.0,6.06,5.97,3.34,2724
26555,0.73,Ideal,I,VVS1,61.8,57.0,5.75,5.77,3.56,3239
12751,1.03,Ideal,E,SI1,62.0,55.0,6.46,6.5,4.02,5411
9441,0.7,Premium,F,VS2,58.7,61.0,5.8,5.72,3.38,2842
13324,0.8,Very Good,F,SI2,61.0,60.0,5.95,5.98,3.64,2460
13388,0.92,Very Good,F,SI2,62.9,58.0,6.18,6.22,3.9,3763
23167,0.41,Ideal,G,VS1,61.1,55.0,4.79,4.83,2.94,1121
10032,1.21,Ideal,I,VS2,62.3,58.0,6.79,6.75,4.22,5387
2035,0.32,Ideal,G,VS2,61.5,55.0,4.39,4.43,2.71,580
17363,0.31,Very Good,G,VVS2,62.1,56.0,4.27,4.33,2.67,707
19550,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,4250
3603,0.35,Ideal,D,SI1,62.3,57.0,4.5,4.52,2.81,644
25159,0.77,Very Good,E,SI2,59.9,61.0,5.98,6.01,3.59,2753
3527,0.3,Good,H,SI1,63.4,58.0,4.26,4.29,2.71,421
5368,0.75,Very Good,G,SI1,,55.0,5.81,5.85,3.63,2617
26311,0.36,Premium,G,VS1,61.7,59.0,4.55,4.59,2.82,726
19161,0.6,Ideal,F,SI2,61.7,56.0,5.41,5.38,3.33,1562
5315,0.33,Ideal,E,VS2,61.9,56.0,4.4,4.45,2.74,723
19610,1.17,Ideal,G,SI2,62.6,55.0,6.74,6.78,4.23,5743
25885,1.1,Good,G,SI2,60.5,61.0,6.69,6.74,4.06,4457
6015,0.24,Ideal,G,VVS1,62.2,56.0,4.0,4.04,2.5,559
1570,0.44,Premium,G,VVS2,61.3,60.0,4.94,4.88,3.01,1155
6517,0.41,Very Good,E,SI1,61.0,61.0,4.74,4.77,2.9,725
3227,0.3,Ideal,F,SI1,61.9,56.0,4.3,4.32,2.67,475
641,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,1019
21352,0.91,Premium,E,SI1,61.9,61.0,6.14,6.11,3.79,3961
19710,0.5,Very Good,G,VS1,63.2,59.0,5.03,5.07,3.19,1580
10989,0.41,Very Good,D,SI2,62.7,58.0,4.75,4.78,2.99,683
18623,0.32,Ideal,F,VVS1,62.5,53.0,4.4,4.43,2.76,854
9787,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,734
16687,0.5,Ideal,G,VS1,62.0,54.0,5.11,5.15,3.18,1569
23940,0.42,Ideal,D,VVS2,62.1,55.0,4.81,4.79,2.98,1389
16444,0.4,Very Good,F,VS1,61.3,54.0,4.8,4.83,2.95,890
16017,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,642
19367,1.21,Premium,E,SI1,63.0,57.0,6.75,6.7,4.24,6261
21267,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6104
14106,0.42,Ideal,D,VVS2,62.1,55.0,4.78,4.81,2.98,1326
20542,1.52,Ideal,E,VS2,62.4,55.0,7.42,7.32,4.6,15488
19975,1.01,Premium,G,VVS2,63.0,59.0,6.38,6.25,3.98,7366
17893,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,18795
4170,0.31,Very Good,H,VS1,61.4,56.0,4.37,4.39,2.69,544
13698,0.32,Ideal,D,SI1,62.0,57.0,4.37,4.4,2.72,589
24439,0.9,Premium,E,SI1,62.2,59.0,6.21,6.16,3.88,4259
11255,1.69,Premium,I,I1,62.4,60.0,7.56,7.59,4.73,6320
13612,0.78,Premium,F,SI2,62.8,56.0,5.9,5.86,3.69,2200
25454,0.43,Good,J,SI2,63.7,57.0,4.79,4.76,3.04,629
23641,1.31,Premium,I,SI2,60.5,59.0,7.11,7.04,4.28,5744
13941,0.44,Good,E,SI1,63.4,57.0,4.81,4.85,3.06,756
891,0.41,Premium,G,SI1,61.4,60.0,4.75,4.82,2.94,719
6346,0.33,Very Good,H,SI1,63.0,57.0,4.39,4.41,2.77,475
25670,1.07,Very Good,F,VS1,62.0,58.0,6.57,6.59,4.08,7118
11858,1.21,Ideal,H,VS1,62.7,56.0,6.79,6.84,4.27,6784
9470,2.39,Premium,H,SI1,60.6,58.0,8.65,8.58,5.22,16687
19117,0.72,Ideal,E,VS1,61.2,56.0,5.78,5.83,3.55,3409
23299,0.72,Ideal,H,VVS2,60.9,56.0,5.78,5.84,3.54,3475
16551,0.69,Fair,I,VS1,57.9,63.0,5.73,5.77,3.33,1692
3057,0.3,Ideal,F,SI1,61.9,57.0,4.28,4.31,2.66,609
81,0.31,Very Good,G,VS1,60.5,57.0,4.39,4.42,2.67,640
26231,1.01,Ideal,E,SI2,62.2,54.0,6.39,6.43,3.99,4666
9535,1.34,Ideal,G,SI2,62.0,55.0,7.06,7.03,4.37,5358
12602,0.37,Ideal,G,IF,62.1,54.0,4.6,4.64,2.87,1056
1745,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,16589
10538,0.9,Good,H,SI1,62.8,62.0,6.05,6.09,3.81,3447
5103,1.0,Very Good,F,VS1,61.6,56.0,6.41,6.44,3.96,7504
19241,0.43,Very Good,I,IF,61.0,56.0,4.9,4.93,3.0,998
11557,1.22,Very Good,E,SI2,63.3,56.0,6.78,6.75,4.28,5739
4160,0.42,Premium,D,SI1,61.5,58.0,4.83,4.8,2.96,970
20527,0.7,Very Good,F,SI1,59.8,60.0,5.75,5.83,3.46,2196
1481,1.05,Premium,G,SI2,62.7,54.0,6.51,6.48,4.07,4018
13923,1.1,Ideal,H,VVS2,59.7,58.0,6.76,6.7,4.01,6616
7391,1.08,Ideal,E,SI1,61.5,55.0,6.59,6.62,4.06,7672
6623,0.71,Ideal,E,SI1,61.6,53.0,5.79,5.73,3.55,2258
19973,0.8,Ideal,H,VS1,62.2,56.0,5.92,5.95,3.69,3581
15686,0.31,Ideal,H,SI1,61.5,56.0,4.36,4.39,2.69,591
25702,0.56,Ideal,G,VVS1,62.3,55.0,5.25,5.31,3.29,2055
2994,0.33,Very Good,G,VVS1,62.8,59.0,4.38,4.44,2.77,868
2774,1.0,Fair,J,VS1,65.5,55.0,6.3,6.25,4.11,2875
6259,1.53,Very Good,G,SI2,62.1,61.0,7.28,7.3,4.53,8455
13638,1.55,Very Good,I,SI1,62.0,62.0,7.33,7.47,4.59,8644
10643,0.46,Ideal,F,SI1,61.6,54.0,4.97,5.0,3.07,983
19429,0.9,Very Good,E,SI1,63.6,57.0,6.08,6.12,3.88,3863
18188,1.5,Premium,F,VS2,,59.0,7.37,7.35,4.5,11255
25672,0.44,Ideal,E,VVS2,61.9,56.0,4.91,4.88,3.03,1334
22224,1.01,Very Good,H,VS2,63.1,59.0,6.34,6.3,3.99,5260
12060,0.58,Very Good,F,VS1,61.5,60.0,5.32,5.38,3.29,2001
22337,0.3,Premium,E,VS2,59.1,58.0,4.39,4.37,2.59,844
16962,1.5,Premium,G,VS2,62.5,59.0,7.27,7.23,4.53,12787
18393,0.5,Premium,F,VS1,62.3,55.0,5.09,5.06,3.16,1838
1209,1.01,Premium,E,SI2,62.3,55.0,6.35,6.29,3.94,3674
18746,2.03,Premium,H,SI2,58.1,59.0,8.36,8.31,4.86,10879
16485,1.1,Premium,E,SI2,61.7,59.0,6.64,6.59,4.08,5174
3192,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,1970
758,0.4,Premium,D,SI2,62.4,58.0,4.69,4.73,2.94,666
11191,0.33,Ideal,E,VS2,61.8,55.0,4.45,4.48,2.76,723
21900,0.59,Ideal,G,SI1,62.3,55.0,5.37,5.39,3.35,1431
24755,2.11,Premium,G,SI2,62.2,58.0,8.19,8.23,5.11,13598
1395,0.41,Ideal,H,IF,61.8,55.0,4.79,4.82,2.97,1100
16163,2.02,Ideal,H,SI2,,57.0,8.01,8.06,5.06,15974
3089,0.34,Premium,G,VS2,61.6,58.0,4.45,4.51,2.76,596
18742,0.74,Ideal,I,VVS2,61.3,57.0,5.82,5.85,3.57,3130
12863,1.01,Premium,G,VVS2,61.3,61.0,6.47,6.32,3.92,6470
17140,0.78,Very Good,E,SI1,60.9,57.0,5.93,5.97,3.62,3055
435,0.51,Good,F,SI1,63.6,56.0,5.11,5.08,3.24,1312
7620,2.02,Premium,F,SI2,,60.0,8.15,8.05,4.98,14790
13451,0.31,Premium,G,SI1,60.7,60.0,4.34,4.36,2.64,462
16184,0.35,Premium,E,VS2,60.4,60.0,4.52,4.55,2.74,767
9279,0.32,Ideal,G,SI1,62.3,57.0,4.38,4.41,2.74,508
14251,1.26,Ideal,J,VVS1,61.4,60.0,6.92,6.95,4.26,6186
7377,0.76,Fair,H,I1,64.5,57.0,5.79,5.76,3.73,1140
1407,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,1801
11770,1.21,Premium,H,VS2,60.8,58.0,6.91,6.88,4.19,6710
8314,1.03,Ideal,I,VS1,62.4,57.0,6.48,6.4,4.02,4199
9501,0.5,Ideal,H,IF,61.1,58.0,5.1,5.14,3.13,1844
3697,1.04,Fair,F,I1,65.4,60.0,6.39,6.3,4.15,2134
3033,0.31,Premium,J,VS2,62.5,60.0,4.36,4.31,2.71,488
23092,0.5,Very Good,E,VS2,62.4,57.0,5.01,5.03,3.13,1568
6079,0.3,Good,F,VS2,,55.0,4.25,4.28,2.71,484
16243,0.32,Premium,E,VS1,62.0,58.0,4.35,4.29,2.68,1008
15279,0.54,Good,D,SI2,63.2,57.0,5.16,5.19,3.27,1249
20311,0.31,Ideal,G,VVS1,62.5,54.0,4.36,4.38,2.73,789
20323,0.58,Ideal,G,VS1,62.6,54.0,5.3,5.34,3.33,1884
21878,0.34,Premium,G,VS2,61.6,60.0,4.49,4.47,2.76,765
11918,0.3,Ideal,D,SI2,61.1,55.0,4.32,4.35,2.65,447
26344,1.26,Ideal,J,SI2,62.8,54.0,6.91,6.89,4.33,4860
21714,1.12,Good,H,SI1,59.8,61.0,6.72,6.85,4.06,5094
6491,0.4,Very Good,G,IF,61.4,54.0,4.76,4.79,2.93,1229
11098,0.36,Ideal,E,VS2,,57.0,4.55,4.59,2.82,684
9100,0.71,Very Good,G,SI1,62.9,56.0,5.68,5.73,3.59,2184
3867,0.95,Ideal,G,IF,59.8,59.0,6.36,6.43,3.82,6951
13628,1.06,Ideal,G,SI1,62.0,56.0,6.52,6.55,4.05,5159
7689,1.5,Very Good,J,SI1,62.5,58.0,7.24,7.29,4.54,6987
3657,0.39,Premium,G,VS2,60.4,61.0,4.73,4.71,2.85,942
19951,1.01,Ideal,I,I1,61.6,56.0,6.45,6.43,3.97,2416
20613,0.72,Good,G,VS1,,57.8,5.85,5.87,3.4,2958
8496,0.5,Good,E,SI1,58.5,59.0,5.2,5.23,3.05,1331
26356,1.01,Ideal,I,VS2,62.6,54.0,6.4,6.45,4.02,4239
23581,0.92,Good,D,SI1,63.6,57.0,6.14,6.09,3.89,4086
21995,0.42,Good,F,SI2,64.1,56.0,4.76,4.72,3.04,646
23776,0.31,Premium,I,SI1,,59.0,4.32,4.29,2.68,523
18860,0.81,Premium,G,VS2,62.0,58.0,5.95,5.92,3.68,2994
23187,0.38,Premium,H,VS1,61.6,58.0,4.7,4.65,2.88,983
17865,0.3,Good,G,VS2,63.5,58.0,4.24,4.29,2.71,456
2731,0.53,Ideal,E,SI1,61.9,55.0,5.2,5.24,3.23,1585
16630,1.2,Premium,D,SI2,62.0,58.0,6.84,6.77,4.22,5551
21773,1.25,Ideal,D,SI2,61.9,54.4,6.9,6.93,4.28,6779
20292,0.25,Good,E,VVS2,58.0,65.0,4.13,4.18,2.41,476
14498,1.01,Very Good,D,SI1,62.2,58.0,6.36,6.4,3.97,5122
17962,0.3,Ideal,I,VS1,62.2,56.0,4.27,4.31,2.67,518
4569,0.33,Ideal,E,VS2,62.1,57.0,4.41,4.44,2.75,723
26325,0.43,Ideal,G,VS1,61.3,57.0,4.85,4.88,2.98,943
26857,0.41,Premium,G,VS2,61.5,58.0,4.82,4.8,2.96,1061
22683,0.27,Very Good,F,VVS2,60.8,59.0,4.17,4.19,2.54,591
15063,0.34,Ideal,H,VVS2,61.8,54.0,4.49,4.47,2.77,880
16048,2.02,Premium,J,VS2,62.1,59.0,8.08,7.98,4.99,14330
8637,1.51,Very Good,E,SI2,58.8,58.0,7.53,7.61,4.45,9727
22009,0.5,Good,D,SI1,57.2,60.0,5.25,5.2,2.99,1190
1445,0.7,Premium,H,VS1,60.2,56.0,5.78,5.71,3.46,2435
10485,1.5,Very Good,E,VS1,59.0,62.0,7.45,7.47,4.4,15957
6526,0.5,Good,H,VVS2,66.1,58.0,4.87,4.9,3.23,1214
16204,0.39,Ideal,F,VVS2,61.8,55.0,4.68,4.75,2.92,1097
16355,0.3,Premium,F,VVS2,61.6,58.0,4.35,4.28,2.66,945
20627,1.21,Very Good,H,VS1,60.4,59.0,6.88,6.97,4.18,7196
24119,1.21,Ideal,J,VS2,59.6,57.0,6.98,6.94,4.15,4968
21203,0.7,Good,F,SI1,63.8,60.0,5.6,5.63,3.58,2401
7923,1.06,Ideal,D,SI1,62.7,54.0,6.55,6.52,4.1,6055
22247,0.27,Ideal,D,VVS2,62.6,56.0,4.13,4.15,2.59,622
10349,0.9,Good,G,SI1,60.0,61.0,6.19,6.22,3.72,3752
24103,1.1,Premium,I,SI2,62.6,59.0,6.57,6.53,4.1,4269
3425,0.63,Ideal,F,VVS2,61.9,57.0,5.47,5.51,3.4,2835
23842,1.22,Premium,I,VS1,61.1,58.0,6.84,6.91,4.2,6012
21012,0.4,Ideal,I,VS1,61.5,59.0,4.72,4.75,2.91,736
7429,1.68,Good,E,I1,64.3,60.0,7.44,7.48,4.8,5765
26429,1.3,Premium,J,VS1,61.6,56.0,7.06,7.0,4.33,6334
10167,0.32,Premium,G,VS2,62.1,60.0,4.39,4.34,2.71,720
19293,1.09,Premium,H,VS2,62.3,57.0,6.63,6.53,4.1,5993
20494,1.0,Ideal,H,SI2,62.0,55.0,6.39,6.43,3.98,4580
16587,0.3,Premium,H,VS2,62.5,59.0,4.23,4.28,2.66,473
10353,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,1053
1675,1.12,Very Good,F,SI1,61.4,63.0,6.7,6.68,4.11,5374
2908,3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,9925
26,1.5,Premium,H,SI2,61.4,62.0,7.4,7.25,4.49,7187
2084,1.14,Premium,E,VVS2,59.7,58.0,6.91,6.83,4.1,10446
17629,1.0,Fair,D,SI2,65.0,56.0,6.27,6.23,4.06,3965
9738,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,590
7648,0.51,Ideal,G,VVS1,61.0,57.0,5.17,5.19,3.16,1933
12401,1.04,Good,F,SI2,64.0,60.0,6.38,6.33,4.07,3581
21195,0.5,Premium,E,I1,,60.0,5.18,5.03,3.14,840
17143,1.28,Very Good,J,SI1,63.4,59.0,6.89,6.84,4.35,4967
1309,1.51,Ideal,E,VS2,62.7,57.0,7.31,7.26,4.57,14482
6224,0.71,Ideal,H,VS1,60.8,57.0,5.74,5.79,3.51,3229
7999,1.02,Premium,D,VS2,62.5,58.0,6.4,6.37,3.99,7643
21452,0.71,Good,E,VS2,59.2,61.0,5.8,5.88,3.46,2772
11948,0.5,Very Good,E,SI2,62.4,57.0,5.03,5.07,3.15,1154
6114,0.58,Ideal,I,VVS1,62.3,53.0,5.38,5.4,3.36,1580
4427,0.51,Ideal,D,VS2,61.4,57.0,5.13,5.16,3.16,1716
5703,1.01,Premium,H,SI1,60.4,60.0,6.55,6.47,3.93,4977
1215,0.73,Ideal,G,SI1,62.5,55.0,5.78,5.74,3.6,2351
2493,2.01,Very Good,D,SI2,58.3,63.0,8.28,8.25,4.82,12639
161,0.97,Ideal,G,SI2,62.7,57.0,6.31,6.28,3.95,4101
9280,1.13,Ideal,D,SI2,60.1,55.0,6.79,6.85,4.1,5412
17184,1.01,Ideal,J,SI1,62.8,57.0,6.4,6.44,4.03,3926
2140,0.3,Ideal,E,VS2,61.3,57.0,4.3,4.34,2.65,621
21988,0.34,Ideal,E,VS1,62.4,54.0,4.49,4.45,2.79,1060
